mfcc_Hindia-Mata Air_0,mfcc_Hindia-Mata Air_1,mfcc_Hindia-Mata Air_2,mfcc_Hindia-Mata Air_3,mfcc_Hindia-Mata Air_4,mfcc_Hindia-Mata Air_5,mfcc_Hindia-Mata Air_6,mfcc_Hindia-Mata Air_7,mfcc_Hindia-Mata Air_8,mfcc_Hindia-Mata Air_9,mfcc_Hindia-Mata Air_10,mfcc_Hindia-Mata Air_11,mfcc_Hindia-Mata Air_12,mfcc_Hindia-Mata Air_13,mfcc_Hindia-Mata Air_14,mfcc_Hindia-Mata Air_15,mfcc_Hindia-Mata Air_16,mfcc_Hindia-Mata Air_17,mfcc_Hindia-Mata Air_18,mfcc_Hindia-Mata Air_19,mfcc_Hindia-Mata Air_20,mfcc_Hindia-Mata Air_21,mfcc_Hindia-Mata Air_22,mfcc_Hindia-Mata Air_23,mfcc_Hindia-Mata Air_24,mfcc_Hindia-Mata Air_25,mfcc_Hindia-Mata Air_26,mfcc_Hindia-Mata Air_27,mfcc_Hindia-Mata Air_28,mfcc_Hindia-Mata Air_29,mfcc_Hindia-Mata Air_30,mfcc_Hindia-Mata Air_31,mfcc_Hindia-Mata Air_32,mfcc_Hindia-Mata Air_33,mfcc_Hindia-Mata Air_34,mfcc_Hindia-Mata Air_35,mfcc_Hindia-Mata Air_36,mfcc_Hindia-Mata Air_37,mfcc_Hindia-Mata Air_38,mfcc_Hindia-Mata Air_39,mfcc_Hindia-Mata Air_40,mfcc_Hindia-Mata Air_41,mfcc_Hindia-Mata Air_42,mfcc_Hindia-Mata Air_43,mfcc_Hindia-Mata Air_44,mfcc_Hindia-Mata Air_45,mfcc_Hindia-Mata Air_46,mfcc_Hindia-Mata Air_47,mfcc_Hindia-Mata Air_48,mfcc_Hindia-Mata Air_49,mfcc_Hindia-Mata Air_50,mfcc_Hindia-Mata Air_51,mfcc_Hindia-Mata Air_52,mfcc_Hindia-Mata Air_53,mfcc_Hindia-Mata Air_54,mfcc_Hindia-Mata Air_55
0.5751663,0.5412604,0.545925,0.5239085,0.41939893,0.55235356,0.43882456,0.56594586,0.23043709,0.022340506,0.34866807,0.2218244,0.28871426,0.065629825,0.1161433,0.32204902,0.555513,0.4712161,0.29923728,0.28342855,0.40224403,0.46083245,0.4612579,0.053194553,0.04220722,0.39550796,0.198436,0.35523257,0.05034764,0.24395353,0.36763707,0.32160175,0.3594491,0.03715524,0.1274287,0.28604496,0.3339949,0.2887262,0.081673495,0.128923,0.41468638,0.40237054,0.44180736,0.0,0.030787095,0.37164748,0.40405223,0.31676143,0.030210212,0.050532244,0.5131291,0.32021037,0.38703,0.67028177,0.7091239,0.78359836
0.5288974,0.52630246,0.5189885,0.5031331,0.6289575,0.5873397,0.5244621,0.66701746,0.35428178,0.28968516,0.43469504,0.35490578,0.36960393,0.4625204,0.3334601,0.39365292,0.6301338,0.58583754,0.54733974,0.49506545,0.44918716,0.5691344,0.42687252,0.32543486,0.20278135,0.43732372,0.39784145,0.425176,0.3405745,0.4714027,0.43002966,0.41882646,0.41411507,0.3059395,0.27317214,0.38926688,0.41119656,0.37948912,0.43955016,0.32182223,0.42404532,0.5038172,0.45499367,0.35713166,0.26311654,0.39384434,0.50175273,0.42189276,0.35948664,0.3181032,0.51987004,0.4406219,0.48603138,0.6753324,0.69857156,0.79991394
0.521998,0.54352885,0.5231363,0.49203032,0.4007058,0.54878354,0.49908537,0.5919985,0.15114263,0.097299784,0.31975168,0.26757595,0.3029655,0.16062386,0.08370716,0.34060028,0.557964,0.4916116,0.32356387,0.2725222,0.39014068,0.44949615,0.42648602,0.066941485,0.06632878,0.38211465,0.33340317,0.38236693,0.06288421,0.28990868,0.35121584,0.33650833,0.41314372,0.03877061,0.08207351,0.32032526,0.38315928,0.2673144,0.09006961,0.13646726,0.39926532,0.40367654,0.44075227,0.11856045,0.11949724,0.36364642,0.38249958,0.32042676,0.036311373,0.09189708,0.4684246,0.34124774,0.3929403,0.68711394,0.70875764,0.7869469
0.5343224,0.53632,0.5116993,0.491704,0.6122694,0.593609,0.5061618,0.63839656,0.22326955,0.29148817,0.36422598,0.3583706,0.31342763,0.4262637,0.28000697,0.33407626,0.60204476,0.57633466,0.6272343,0.4675767,0.39748293,0.50803244,0.47375724,0.34276837,0.26082063,0.46220505,0.30505335,0.46437457,0.468131,0.48615345,0.41763118,0.43050024,0.43300885,0.31794888,0.29056597,0.31453675,0.40625304,0.33002827,0.30770507,0.34777793,0.43153667,0.4733688,0.45622513,0.310876,0.24318227,0.4083417,0.48938435,0.36245593,0.33294213,0.29003805,0.52183765,0.41785827,0.39617652,0.69050103,0.7111792,0.8044017
0.52981275,0.5222825,0.4959413,0.50166804,0.4055327,0.5381562,0.48173395,0.5426272,0.17206417,0.11425811,0.32130343,0.3293483,0.29529238,0.11768898,0.077784814,0.3217047,0.5409619,0.49319723,0.32813486,0.29114383,0.385348,0.46301264,0.44943726,0.14802337,0.07277343,0.43146712,0.36604536,0.34292203,0.0805019,0.25539392,0.3874529,0.33007038,0.41533953,0.046147622,0.076077834,0.29422498,0.28665444,0.27115107,0.0,0.16741055,0.41402957,0.4112564,0.4636922,0.04104209,0.07877012,0.33199343,0.41180968,0.28812182,0.044339128,0.061972126,0.45336106,0.3455255,0.38803267,0.6835114,0.6864072,0.7936738
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16945142,0.010341868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23524627,0.03790967,0.0,0.03400269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005990118,0.0,0.0,0.0,0.0,0.18154658,0.047263145,0.0,0.0,0.07519827,0.051347435,0.0,0.0,0.0,0.0,0.001523897,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0
0.41610146,0.43209982,0.40217012,0.41353017,0.3434625,0.48556083,0.35959083,0.57075924,0.0,0.14707181,0.24173643,0.27588063,0.25489122,0.008526921,0.077581085,0.1764756,0.5242675,0.4938206,0.41356808,0.24703464,0.34502023,0.43873796,0.3745058,0.0,0.044991896,0.2922286,0.0,0.3399098,0.21776548,0.27395174,0.32817942,0.16631678,0.18219052,0.1687321,0.116202906,0.1500482,0.21062723,0.1460607,0.16165616,0.0,0.0,0.45444515,0.37934312,0.07523135,0.0,0.26122528,0.4189783,0.28012875,0.07252064,0.039491475,0.45436323,0.345598,0.31552443,0.59757054,0.586723,0.7245812
0.6682026,0.6260001,0.6533101,0.60992485,0.76004696,0.6506654,0.6578196,0.6786393,0.6015079,0.4493241,0.43889016,0.41402736,0.38541287,0.51021564,0.40252623,0.479746,0.6784661,0.67544657,0.7671417,0.57510936,0.5270034,0.5667922,0.5272516,0.3153938,0.3065602,0.53368783,0.57585573,0.52837694,0.5923673,0.5986773,0.545463,0.42280623,0.593356,0.46324307,0.48011273,0.45978644,0.56390744,0.46923316,0.5566356,0.34027547,0.5708382,0.6044348,0.57400763,0.3700667,0.38660863,0.46684846,0.5447673,0.44544113,0.522689,0.38069737,0.6124628,0.49575976,0.53580743,0.665988,0.7122871,0.7820118
0.51162213,0.51405585,0.50915873,0.52056617,0.39302298,0.5571436,0.5180501,0.5984319,0.08543359,0.12372534,0.27254397,0.32294503,0.2397275,0.25399908,0.03391748,0.22708091,0.5450635,0.5354897,0.36901575,0.16172735,0.3128859,0.3758236,0.42097422,0.08798939,0.014540382,0.3603981,0.24591506,0.3440042,0.1752586,0.20510733,0.32072866,0.2025492,0.38860574,0.10921126,0.0,0.27321586,0.33733755,0.27153718,0.120926835,0.031604916,0.20126468,0.4674734,0.44607425,0.111455664,0.06293473,0.34887183,0.41368964,0.25434437,0.042602777,0.10966295,0.51588035,0.34291098,0.3605085,0.73561174,0.71475416,0.8039406
0.5513222,0.5355307,0.51874244,0.507698,0.5644739,0.69743735,0.7633156,0.64774597,0.44121438,0.3547563,0.4992689,0.44121504,0.43019775,0.60504884,0.30182937,0.44017994,0.62332094,0.60032815,0.6166894,0.3680495,0.52575004,0.53974867,0.4533533,0.4223581,0.20135255,0.44224596,0.50975215,0.45670277,0.4388018,0.38236704,0.49318364,0.4288143,0.5998748,0.33632177,0.28286108,0.40126318,0.44973755,0.52618426,0.48057097,0.39199895,0.49019408,0.5561572,0.50302994,0.31874412,0.32254213,0.4265244,0.62249947,0.5498022,0.387815,0.326154,0.60559505,0.47968286,0.5367018,0.6757925,0.69055486,0.7831442
0.5913312,0.54066366,0.5373937,0.54591036,0.31848407,0.6121507,0.520837,0.5868197,0.12556514,0.053763337,0.33429897,0.23863596,0.25798646,0.28589305,0.006856993,0.21729115,0.5430907,0.5078304,0.425486,0.1361661,0.30981544,0.40736526,0.47057498,0.15422359,0.0,0.43507117,0.48741278,0.36446273,0.29205817,0.12871587,0.30368882,0.313379,0.48492843,0.0765224,0.0014676452,0.20271365,0.33166704,0.37047926,0.23373605,0.116180435,0.41208333,0.42725918,0.46963766,0.032310285,0.05202295,0.37783107,0.49036446,0.4226842,0.1725044,0.0,0.52040017,0.33888,0.39146563,0.69751316,0.717175,0.7981463
0.5063037,0.5059454,0.4791569,0.48558053,0.63191974,0.5897534,0.5253342,0.6128884,0.33696556,0.2287596,0.30184168,0.26803416,0.3226466,0.4074289,0.24997398,0.27623767,0.5718892,0.5633304,0.60843253,0.4542821,0.4548481,0.48681435,0.42223066,0.30827677,0.24629119,0.38057923,0.3819696,0.4428603,0.52708757,0.42094055,0.41961843,0.35058895,0.41590735,0.30148876,0.29458046,0.2664389,0.37295622,0.38174695,0.40196982,0.27627808,0.3809546,0.45781618,0.43702012,0.19974992,0.21211994,0.402962,0.5038808,0.4513133,0.37198466,0.21131542,0.53568345,0.34195787,0.42091665,0.7045008,0.69613296,0.7956351
0.57045823,0.54416025,0.5415674,0.5195973,0.384929,0.5812988,0.4807906,0.5938255,0.20082009,0.0,0.36872718,0.2578484,0.2839875,0.12601365,0.10135147,0.2670737,0.54267395,0.517306,0.33150342,0.22076018,0.3821993,0.45516253,0.46533412,0.07318452,0.023826785,0.298554,0.2508504,0.37913758,0.18842226,0.20402162,0.35090774,0.27882162,0.36993974,0.093458354,0.08456564,0.19781612,0.379414,0.2963289,0.18226086,0.09434916,0.31336913,0.42336112,0.46402913,0.0,0.058625996,0.35024598,0.4378499,0.37850258,0.08607767,0.015150055,0.49652308,0.34578288,0.41046134,0.670972,0.70789427,0.7841535
0.53750134,0.53200626,0.51333696,0.50572336,0.6100311,0.6145853,0.5222513,0.64808875,0.35064527,0.28963947,0.44044608,0.37983066,0.3484643,0.49713743,0.35508484,0.33836475,0.59787935,0.59359866,0.57923615,0.42744625,0.44041157,0.5073235,0.43099722,0.30074313,0.20744665,0.36712933,0.394266,0.42171195,0.37993225,0.4380353,0.40012982,0.3521476,0.42552033,0.35256416,0.27341717,0.34165293,0.44137794,0.3703113,0.4576794,0.3148625,0.28068194,0.47154483,0.47198766,0.31524894,0.23095289,0.40323558,0.491909,0.44632688,0.3557903,0.3191725,0.51733845,0.41181403,0.49371147,0.67605215,0.6981715,0.793287
0.5394969,0.54440165,0.5209176,0.49601945,0.34315854,0.5735622,0.5444826,0.59934205,0.19612461,0.08269205,0.32404408,0.31695473,0.30295566,0.2137333,0.062051073,0.28963962,0.55782545,0.53912663,0.37763974,0.17587927,0.37251064,0.4410518,0.43217266,0.05577679,0.030919261,0.3328429,0.36279997,0.39954215,0.1551233,0.21212365,0.32779393,0.30775034,0.40547344,0.10488643,0.052483514,0.28348807,0.3990426,0.29027942,0.15026198,0.071002565,0.29123554,0.4032858,0.43336052,0.06680226,0.11546373,0.37249944,0.42352593,0.36986443,0.08917726,0.05789675,0.4740755,0.36017042,0.4215398,0.68502605,0.70523065,0.78661823
0.5405247,0.53107166,0.5095247,0.49261475,0.5851697,0.60906863,0.5124852,0.6251217,0.23418586,0.2927366,0.35025114,0.37779558,0.31379184,0.442806,0.3064469,0.28992048,0.5938889,0.5949403,0.6221037,0.4127682,0.38617256,0.47385547,0.47255436,0.31183094,0.24789494,0.38864413,0.30854762,0.44310567,0.5045532,0.4498924,0.36463934,0.36658344,0.43037146,0.32603708,0.3041317,0.2962413,0.39351696,0.2980421,0.37185076,0.32696807,0.38478377,0.45242053,0.44873208,0.25140366,0.21594292,0.40313947,0.47966534,0.38281986,0.32186866,0.29195732,0.5155132,0.40988892,0.40483767,0.6879685,0.70960075,0.79576176
0.5359902,0.51750225,0.5062871,0.5080162,0.34683588,0.55039483,0.5303221,0.5634164,0.20631029,0.069886014,0.31422344,0.37318817,0.2936552,0.16870326,0.033847995,0.25914848,0.55006623,0.5178286,0.3678338,0.22526747,0.37790954,0.4494836,0.44265273,0.124473065,0.03687814,0.3525788,0.37999362,0.3687658,0.20932698,0.18896948,0.34073457,0.29678357,0.40181795,0.11081178,0.05982943,0.24936417,0.33422247,0.29103547,0.072261885,0.14530374,0.29023972,0.41046906,0.4709774,0.033645026,0.12917769,0.36086386,0.41219175,0.33728623,0.07991989,0.04456354,0.45575923,0.34577003,0.4243231,0.6770342,0.68893117,0.79369414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28097445,0.022623211,0.022033766,0.0,0.0,0.0,0.0,0.03934659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13699132,0.0336297,0.03805217,0.0,0.0,0.0,0.0,0.0063972473,0.0,0.0,0.0,0.0,0.14362323,0.0,0.0,0.0,0.14028001,0.40280616,0.0,0.0,0.02263502,0.032816708,0.07710058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.99999994,1.0,1.0,1.0000001,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001
0.4254158,0.4312597,0.40757918,0.412264,0.33729488,0.38283157,0.36357018,0.553588,0.0,0.13155049,0.09321938,0.27114236,0.26856333,0.059909135,0.13544308,0.12228271,0.5261527,0.5006999,0.4921675,0.24621435,0.1284526,0.3543481,0.3898567,0.0,0.045878775,0.21065256,0.0026951432,0.33810169,0.18424353,0.30760813,0.10996765,0.12563236,0.16947521,0.21284097,0.16440478,0.13032736,0.22876447,0.15015091,0.26363942,0.005602315,0.0,0.44576725,0.3815915,0.06611616,0.0,0.13099119,0.40199548,0.29089478,0.21247375,0.09406899,0.33213317,0.34647763,0.31643572,0.59467673,0.58945704,0.7229401
0.65904206,0.62720543,0.666818,0.6203871,0.6923863,0.85590076,0.6598673,0.65602446,0.63571167,0.42730567,0.44682068,0.43572977,0.3877083,0.49678624,0.4234019,0.5174328,0.6836324,0.6894162,0.7385284,0.5697235,0.49876583,0.53825307,0.51287293,0.2650025,0.30279252,0.5486856,0.562556,0.5192285,0.65102136,0.60484016,0.5176625,0.3862664,0.56274253,0.45474815,0.52939165,0.45649427,0.5815844,0.48177338,0.614925,0.30361938,0.57978964,0.6171185,0.5646275,0.285065,0.3379724,0.44119787,0.5227921,0.436742,0.57502913,0.40885812,0.7768403,0.5050062,0.5353443,0.66390103,0.7130426,0.7807288
0.5056143,0.5183117,0.5088939,0.52789986,0.33198887,0.5030595,0.5454948,0.6050245,0.09337881,0.12145577,0.11272806,0.3565705,0.21744302,0.2804504,0.06679059,0.121527694,0.54332465,0.5599802,0.42849058,0.1812216,0.08427934,0.32592988,0.45142305,0.07032709,0.014128573,0.17730246,0.25484228,0.35677016,0.16036052,0.2271645,0.10705131,0.12631297,0.367652,0.16728178,0.07978874,0.17186746,0.35654166,0.27424592,0.18766338,0.0,0.21434373,0.48907882,0.43985778,0.05200343,0.043146297,0.13876247,0.4138636,0.2559987,0.15622693,0.12935707,0.4163753,0.37063587,0.3952132,0.7331275,0.71429294,0.79780436
0.5550123,0.5401069,0.5216908,0.5248523,0.5124146,0.77405053,0.75451034,0.63995403,0.44454682,0.3500809,0.36989218,0.45344657,0.43820563,0.62098134,0.30232793,0.35550576,0.61778885,0.60745287,0.64209664,0.39017528,0.35419863,0.504508,0.48422134,0.39187378,0.22707704,0.3877713,0.49705446,0.4597117,0.45055753,0.41294244,0.3936451,0.39501935,0.59456384,0.36813334,0.35414302,0.35554984,0.47071582,0.51798606,0.5156096,0.34968773,0.61459285,0.5474629,0.49979433,0.30637762,0.30949566,0.35073292,0.58923286,0.53472745,0.4450692,0.35092428,0.64330506,0.48294374,0.52798057,0.66947293,0.68867165,0.7856274
0.58840007,0.53445363,0.54709774,0.56207895,0.31682757,0.5583317,0.5545939,0.5767215,0.16644898,0.09583389,0.105193436,0.2781865,0.29154828,0.37424994,0.0130595565,0.04640989,0.53639287,0.5241482,0.4756354,0.16621342,0.06116718,0.3411414,0.46826965,0.17728458,0.03142438,0.18981524,0.50126934,0.35844535,0.34233648,0.20908785,0.07950428,0.25849903,0.46855682,0.148844,0.065850556,0.065334946,0.35586923,0.39500457,0.31895286,0.1163636,0.3859849,0.43923578,0.4654844,0.049356215,0.017087325,0.07475204,0.49522075,0.41603056,0.2742926,0.03596127,0.38012788,0.34157562,0.411671,0.686754,0.7168181,0.7909506
0.5080743,0.5016352,0.47648516,0.49161735,0.5960686,0.7508317,0.5350562,0.59804624,0.3567114,0.26356888,0.34477368,0.27268654,0.3383666,0.43041593,0.28081936,0.25338563,0.56260777,0.56427413,0.5854775,0.45956087,0.35155568,0.47356376,0.44794667,0.29362565,0.3166663,0.32883838,0.37870172,0.43551072,0.45158154,0.47647762,0.3784217,0.32395133,0.40806097,0.3154506,0.34156567,0.21912278,0.37409687,0.40213776,0.44422728,0.26955104,0.49723297,0.4521325,0.43672466,0.19178607,0.1756286,0.2612534,0.4764309,0.44607937,0.43341878,0.23822129,0.5903333,0.3377325,0.43485832,0.69581664,0.6929407,0.790313
0.5699357,0.55082107,0.532073,0.53533024,0.3359708,0.41627592,0.4741826,0.59631765,0.22472234,0.0,0.10513026,0.27247185,0.28607723,0.19909407,0.11082239,0.0,0.53372437,0.54662186,0.39893073,0.21208966,0.07205377,0.41255447,0.47859338,0.084631905,0.070760876,0.0,0.24712768,0.38970533,0.23490429,0.22720692,0.057936206,0.23538695,0.35240695,0.17456621,0.10179579,0.0,0.3868812,0.285509,0.30850375,0.057063602,0.20679745,0.44681418,0.46011537,0.0,0.005165659,0.0,0.42299747,0.37335137,0.21293047,0.018743262,0.25515887,0.361944,0.41391328,0.66901326,0.7064794,0.7831947
0.5375463,0.5326752,0.5101643,0.5015253,0.56210005,0.7498969,0.5350734,0.62303853,0.38671038,0.30061483,0.47155088,0.4051987,0.35106292,0.48997933,0.36590052,0.31975925,0.5908203,0.5935523,0.6251612,0.41016132,0.3803357,0.45454103,0.4450652,0.29462254,0.25174084,0.30001098,0.3882069,0.41998783,0.45450577,0.4135124,0.3714357,0.29855943,0.41484308,0.39599854,0.3204406,0.36284375,0.44377738,0.3602227,0.46652693,0.28854644,0.41656873,0.47421435,0.46166286,0.28068173,0.21252501,0.331576,0.45515722,0.43762273,0.40834057,0.32206792,0.57485944,0.4196623,0.48445952,0.6766765,0.6999589,0.79048795
0.55171937,0.5404438,0.52906704,0.48649865,0.2937764,0.48035586,0.5376668,0.6055104,0.26038814,0.1034605,0.12993854,0.34726605,0.30975533,0.2587809,0.095917605,0.07462692,0.55698043,0.56360394,0.4422653,0.17157045,0.08920106,0.38536274,0.45243472,0.054384142,0.042282812,0.067381546,0.30934072,0.42074075,0.15875,0.18961692,0.07861194,0.29472768,0.40763143,0.1649479,0.13958324,0.1429116,0.41441476,0.29664367,0.19116086,0.033492967,0.18701258,0.4206869,0.42500883,0.06296102,0.03126052,0.10823243,0.41821152,0.36764237,0.2052836,0.11050105,0.31252056,0.380272,0.4244478,0.686733,0.7040565,0.78733927
0.5503179,0.5374783,0.51693386,0.5005437,0.52865225,0.7207999,0.54189956,0.60896695,0.2869718,0.3128499,0.2863657,0.39196855,0.3295806,0.4290501,0.32109728,0.32510778,0.5967958,0.5891876,0.6269257,0.4297214,0.3281641,0.4349893,0.4686436,0.26136264,0.24990404,0.34208325,0.29179168,0.4463277,0.47010463,0.44035736,0.29685014,0.3345353,0.43611696,0.3546039,0.3762123,0.32692367,0.3985143,0.2856496,0.42921746,0.29703635,0.5342045,0.4452564,0.4496826,0.19289927,0.19870237,0.34931538,0.46265963,0.3657468,0.40143734,0.30683,0.5415792,0.4135946,0.4188676,0.6903686,0.71268743,0.7923476
0.5350122,0.5253596,0.506623,0.5085534,0.29164982,0.39260465,0.523144,0.56234646,0.22739643,0.073901065,0.0,0.39449078,0.30411854,0.21895081,0.050135337,0.044130623,0.5546364,0.5317761,0.41982284,0.21698031,0.057180434,0.40990648,0.45965812,0.10912472,0.0,0.09962042,0.34086424,0.3935161,0.25490725,0.21285373,0.0,0.24604402,0.40091217,0.17746392,0.12632972,0.06519002,0.33767048,0.29366192,0.21404916,0.0864027,0.22778687,0.42459276,0.46720257,0.03365773,0.06318973,0.049605206,0.42276508,0.35663244,0.17263868,0.067371644,0.21771792,0.34947196,0.4322686,0.67721725,0.69417703,0.79178274
0.0,0.0,0.0,0.0,0.0,0.109524235,0.0,0.0,0.3688409,0.0,0.29548258,0.0,0.0,0.0,0.0,0.38801765,0.0,0.0,0.0,0.0,0.34183884,0.0,0.0,0.052463464,0.043101095,0.35797477,0.04228896,0.0,0.0,0.0,0.32753617,0.0,0.0,0.0,0.0,0.42861944,0.0,0.0,0.0,0.103780895,0.58344084,0.0,0.0,0.0,0.029845588,0.42102003,0.0,0.0,0.0,0.0,0.2252025,0.0,0.0,0.0,0.0,0.0
1.0,0.9999999,1.0,1.0,1.0000001,0.99999994,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0000001,1.0,1.0,1.0,1.0
0.4214707,0.42692304,0.40505117,0.4160088,0.34263366,0.0,0.37864977,0.535904,0.0,0.1527913,0.04122652,0.28485385,0.30937937,0.105056226,0.115796454,0.18269464,0.5234401,0.48284966,0.5425657,0.25724512,0.07942326,0.30889553,0.43279648,0.0,0.038045153,0.21175717,0.0,0.31197292,0.09159143,0.30649847,0.06493126,0.11381705,0.15379547,0.24297166,0.19874929,0.1324628,0.22047554,0.1632539,0.29306963,0.0,0.0,0.44519433,0.38789532,0.11467094,0.042024538,0.12235044,0.38553077,0.2712892,0.3399222,0.107901454,0.094279885,0.37991962,0.33018246,0.59694153,0.5880165,0.7254188
0.6676433,0.63746035,0.6661447,0.62517315,0.69860506,0.8835672,0.6364547,0.6481561,0.7003188,0.44295,0.69720876,0.48139513,0.4015091,0.45152667,0.4155581,0.6812223,0.6831553,0.70147467,0.7075244,0.5999379,0.58976746,0.47590685,0.54667675,0.22142103,0.30223608,0.6613753,0.5240551,0.506121,0.70723903,0.5742827,0.62805635,0.39396375,0.5567002,0.43410745,0.52982277,0.5542602,0.5815025,0.49899748,0.6169958,0.30151606,0.63357556,0.6073446,0.5780438,0.31177086,0.31952912,0.53953815,0.5316745,0.4454491,0.6633595,0.39988306,0.8495834,0.52053756,0.5292928,0.6675539,0.7111689,0.7784711
0.51626194,0.52272695,0.5067627,0.5295701,0.35251915,0.18283558,0.5494757,0.5976189,0.14353259,0.19119394,0.16713563,0.38802207,0.23788089,0.28668973,0.045589454,0.1756688,0.527459,0.55806834,0.482422,0.25272587,0.071411,0.26633993,0.5247146,0.048735023,0.0,0.1674883,0.28274667,0.3395404,0.11010413,0.23821038,0.031182066,0.0820844,0.35078692,0.1939838,0.09660666,0.15035065,0.34628582,0.27576256,0.2506592,0.005812347,0.20795338,0.5152776,0.4643882,0.10876597,0.064371996,0.13314785,0.43889868,0.2510756,0.28520864,0.11482701,0.24577937,0.39407107,0.41745448,0.73393726,0.7130553,0.7961977
0.5584885,0.542542,0.52357113,0.52288026,0.57080066,0.6506777,0.74775356,0.6359418,0.46802476,0.40508628,0.50044507,0.45416,0.44483232,0.61028695,0.2992915,0.39559704,0.5982326,0.6073353,0.6278758,0.4535019,0.36343464,0.46830273,0.5560403,0.34522095,0.21937437,0.43199095,0.49843177,0.4436248,0.45348117,0.46375155,0.39495873,0.3798089,0.5599557,0.3609995,0.3582554,0.395611,0.4560691,0.53133047,0.5063356,0.36917117,0.6257446,0.5648199,0.50935125,0.34111056,0.32157147,0.39477974,0.5846468,0.5170975,0.5540016,0.3907119,0.5915613,0.5125139,0.54157007,0.6682421,0.68804175,0.785786
0.5861668,0.5452949,0.54707015,0.55413246,0.36337915,0.19059062,0.5591227,0.5814196,0.21027994,0.12121399,0.07632959,0.29075783,0.3199875,0.4082448,0.0008318424,0.022087157,0.5226966,0.5524825,0.4985979,0.22273836,0.0,0.2912792,0.5155388,0.15256384,0.019737348,0.13954219,0.50416434,0.35566995,0.3618141,0.3018069,0.02010186,0.21216395,0.43310794,0.19313654,0.0994626,0.042552233,0.33633804,0.4171087,0.38945636,0.16516992,0.2724011,0.45909318,0.47903195,0.115191504,0.0179945,0.032894984,0.50261086,0.3999985,0.4041051,0.07570299,0.14123395,0.3609321,0.43548518,0.6836767,0.7198347,0.78378415
0.5104189,0.5101024,0.47259647,0.4904557,0.58651185,0.6667423,0.53407645,0.5812674,0.3896637,0.26427066,0.5071298,0.26689813,0.37344316,0.4201185,0.25157243,0.34949002,0.5558209,0.58374083,0.5650968,0.45932668,0.384686,0.43700346,0.49689987,0.22987594,0.3061375,0.40194976,0.377955,0.43051052,0.3532671,0.53207207,0.4429648,0.33302757,0.3772403,0.30552146,0.37204415,0.30892473,0.3740221,0.42431816,0.4219684,0.2781068,0.5207748,0.47872257,0.45084804,0.18798235,0.18533707,0.31505865,0.48726198,0.42995623,0.48989922,0.24841587,0.5438747,0.36716026,0.4392703,0.6911923,0.6954487,0.7855423
0.57586044,0.5530175,0.52922153,0.54019284,0.33029285,0.0241943,0.47924632,0.5921763,0.2833681,0.03104262,0.07611403,0.2669467,0.31159088,0.24631676,0.05246631,0.0,0.5280829,0.56183857,0.43691045,0.22718814,0.04499054,0.38471642,0.52193755,0.098831356,0.058714263,0.0,0.24298364,0.38109288,0.2266367,0.23774517,0.0,0.21024936,0.316739,0.22100405,0.13823766,0.0,0.39510012,0.29712582,0.36163673,0.042363852,0.16692665,0.45724759,0.47386545,0.09270668,0.0,0.0,0.42747954,0.3896257,0.38280046,0.026580587,0.0,0.39616075,0.43572074,0.6668323,0.7061224,0.7800044
